company_name,company_address,longitude,latitude,company_scale,company_kind,mid_company_kind,big_company_kind
(주)에이에스에이전주,광주광역시 서구 시청서편로 4번길 19-22,126.8479576,35.1602729,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
대호기계공업(주),전라북도 익산시 석암로3길 63-16 (팔봉동) 825번지,127.0034629,35.954649,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
우리산업(주),경기도 용인시 기흥구 지삼로 89,127.1306519,37.2494988,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
동원금속(주),경북 경산시 진량읍 북리 1길 69,128.827697,35.8908817,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
(주)세원정공,대구광역시 달서구 달서대로 554 (신당동),128.4961759,35.8580145,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
에스엘(주),대구시 북구 노원로 85,128.5707531,35.8950064,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
(주)엠에스오토텍,경북 경주시 내남면 포석로 16-9,129.2063414,35.7436376,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
상신브레이크(주),대구시 달성군 논공읍 논공중앙로 33길 10,128.4529272,35.7310499,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
평화산업(주),대구시 달성군 논공읍 논공로 597,128.4588953,35.7386809,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
(주)이래엔에스,경상남도 김해시 진영읍 서부로 179 번길 39-130,128.7723827,35.2890298,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
대창단조(주),경남 김해시 생림면 봉림로 115-92,128.8454754,35.3401133,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
현대위아(주),경남 창원시 성산구 정동로 153,128.6880141,35.2037401,대기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
지엠비코리아(주),경남 창원시 성산구 웅남로 618,128.6794922,35.2036878,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
(주)베바스토동희,울산광역시 울주군 온산읍 처용산업로 6,129.3417268,35.4629952,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
(주)센트랄엘티에스,경남 창녕군 영산면 서리상촌길 307-29,128.52235,35.4554263,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
한국프랜지공업(주),울산시 동구 미포1길 2 (동부동),129.4285076,35.5400992,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
세종공업(주),울산시 북구 효자로 82 (효문동),129.368599,35.5691034,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
덕양산업(주),울산시 북구 효암로 366 (연암동),129.364489,35.5796559,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
(주)화승알앤에이,경남 양산시 충렬로 61,129.0290567,35.3503965,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
에스앤티모티브(주),부산시 기장군 철마면 여락송정로 363,129.1348331,35.2997124,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
S&T중공업(주),경남 창원시 성산구 남면로 599 (외동),128.6749989,35.2118996,중견기업,자동차신품부품제조업,기계·설비·자동차,제조·화학
오-덱(주),"서울특별시 중구 소공로 94 (소공동), OCI주식회사 12층",126.9788566,37.5646557,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
(주)삼기오토모티브,경기도 평택시 포승읍 평택항로 268번길 147,126.852694,36.9842113,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
동광기연(주),인천광역시 계양구 아나지로 412 (작전동),126.7378279,37.5250275,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
(주)현대케피코,경기도 군포시 고산로 102,126.9599659,37.3520192,대기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
(주)서진캠,"경기도 평택시 청북읍 청북산단로 31 (어연리, 884번지) 주식회사 서진캠",126.9728455,37.0517919,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
(주)두원정공,경기도 안성시 대덕면 만세로 21-5,127.2389561,37.0215404,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
콘티넨탈오토모티브시스템(주),경기도 이천시 사음로 45-29,127.4173846,37.3001091,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
동양피스톤(주),경기도 안산시 단원구 해봉로255번길 16 동양피스톤,126.7691078,37.3251995,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
말레동현필터시스템(주),경기도 화성시 주석로80번길 77(북양동),126.8437841,37.21014360000000,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
(주)코다코,충남 천안시 서북구 입장면 신대길 8,127.2492288,36.9150711,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
(주)동훈,"서울특별시 강남구 테헤란로 317 (역삼동), 동훈타워21층 702-19",127.0457457,37.5039647,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
보그워너충주(주),충북 충주시 대소원면 기업도시 2로 131,127.8189163,37.0020107,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
Y&T파워텍(주),충청북도 음성군 삼성면 하이텍산단로 110,127.467899,37.0121104,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
현담산업(주),충청남도 아산시 영인면 토정로191번길 5,126.9618236,36.8753059,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
페더럴모굴세종(주),세종특별자치시 연동면 응암리 666-8,127.3359076,36.5457573,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
현대위아터보(주),충청남도 서산시 지곡면 무장산업로 29-71,126.4437672,36.8510839,대기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
신화정밀(주),대구광역시 달서구 달서대로 552 (신당동) 1095-10,128.4963162,35.8580686,중견기업,자동차엔진용신품부품제조업,기계·설비·자동차,제조·화학
한국와이퍼(주),경기도 안산시 단원구 해안로 86 (목내동),126.7666584,37.3004565,중견기업,자동차용금속압형제품제조업,기계·설비·자동차,제조·화학
(주)디에스시,경상북도 경주시 외동읍 외동농공단지길 26-8,129.3343785,35.6961678,중견기업,자동차용금속압형제품제조업,기계·설비·자동차,제조·화학
엘에스이브이코리아,경기도 군포시 고래들길 28 1~4층(당정동),126.9611871,37.3584746,대기업,자동차용신품동력전달장치전기장치제조업,기계·설비·자동차,제조·화학
위아마그나파워트레인(주),충청남도 아산시 둔포면 아산밸리동로 244,127.0655401,36.9167901,대기업,자동차용신품동력전달장치제조업,기계·설비·자동차,제조·화학
(주)센트랄디티에스,대구광역시 달성군 구지면 국가산단대로 39길 100,128.4068642,35.6510648,중견기업,자동차용신품동력전달장치제조업,기계·설비·자동차,제조·화학
(주)이송,경남 창원시 마산회원구 내서읍 광려로 248,128.5094972,35.2069386,중견기업,자동차용신품동력전달장치제조업,기계·설비·자동차,제조·화학
(주)동희홀딩스,울산광역시 남구 처용로 675 (황성동),129.3622521,35.464983,중견기업,자동차용신품동력전달장치제조업,기계·설비·자동차,제조·화학
(주)삼우,충청북도 음성군 대소면 대금로 379번길 50,127.4834003,36.9776555,중견기업,자동차용신품부품제조업,기계·설비·자동차,제조·화학
현대엠시트(주),충청남도 아산시 신창면 서부북로 231,126.8938767,36.8132119,대기업,자동차용신품의자제조업,기계·설비·자동차,제조·화학
(주)디에스시아산공장,충청남도 아산시 신창면 오목길 14,126.9278928,36.7963616,중견기업,자동차용신품의자제조업,기계·설비·자동차,제조·화학
(주)아시아,경기도 화성시 향남읍 발안로 504,126.9619562,37.1308212,중견기업,자동차용신품전기장치제조업,기계·설비·자동차,제조·화학
만도브로제(주),인천광역시 연수구 첨단대로 60번길 75,126.6484784,37.3632341,중견기업,자동차용신품전기장치제조업,기계·설비·자동차,제조·화학
(주)서연전자,경기도 수원시 권선구 산업로 156번길 100(고색동),126.9846425,37.2377315,중견기업,자동차용신품전기장치제조업,기계·설비·자동차,제조·화학
디와이오토(주),충청남도 아산시 도고면 도고면로 48-23,126.874867,36.7541016,중견기업,자동차용신품전기장치제조업,기계·설비·자동차,제조·화학
현대아이에이치엘(주),경상북도 경주시 외동읍 문산공단길 215,129.3219595,35.6637919,대기업,자동차용신품전기장치제조업,기계·설비·자동차,제조·화학
(주)에이치에스테크놀로지,인천광역시 남동구 남동대로156번길 79,126.698235,37.3979417,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
이래오토모티브시스템(주),대구광역시 달성군 논공읍 논공로 664,128.4524952,35.7356589,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
명화공업(주),서울특별시 금천구 두산로 55,126.8941337,37.4704811,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
한국오므론전장(주),경기도 안성시 보개면 보개원삼로 790-12,127.3040482,37.0681439,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)에스엠알효상,인천광역시 부평구 청천마차로 102번지,126.7019278,37.5231874,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)동서기공,"경기도 시흥시 공단1대로379번길 2 (정왕동, (주)동서기공)",126.741527,37.3289208,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)한일정공,경기도 안산시 단원구 해봉로 231 (성곡동),126.7662222,37.323279,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
대원정밀공업(주),경기도 안산시 단원구 범지기로141번길 100 (원시동),126.79931,37.3116723,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
희성촉매(주),경기도 시흥시 소망공원로 91,126.7115383,37.3413173,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
남양넥스모(주),경기도 안산시 단원구 목내로 150,126.7775159,37.312164,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)에이커스,경기도 안산시 단원구 별망로459번길 20 (목내동),126.7778313,37.3047063,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
삼보오토(주),경기도 안산시 단원구 해봉로 195,126.7630906,37.3204615,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)경신,인천광역시 연수구 갯벌로 98,126.6490659,37.3880636,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
한일튜브(주),인천시 서구 원전로 17,126.6433397,37.5488443,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)케이엠앤아이,인천 서구 백범로 614,126.6870763,37.4774955,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)동보,인천광역시 남동구 비류대로 646 (남촌동),126.7066009,37.4220337,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
만도헬라일렉트로닉스(주),"인천광역시 연수구 하모니로 224(송도동, MHE 송도공장)",126.6388995,37.3792583,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)유라,경기도 화성시 팔탄면 시청로 854 (율암리) (주)유라,126.885253,37.167682,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
덴소코리아오토모티브(주),경상남도 창원시 성산구 웅남로 630 (성산동),128.6731344,35.2019986,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
삼보모터스(주),대구시 달서구 성서동로 142 (월암동),128.5167507,35.8335525,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
한국타카타(주),경기도 화성시 장안면 장안공단6길 22,126.8416739,37.112543,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)보쉬전장,세종특별자치시 부강면 금호선말길 115 (금호리),127.3666229,36.4973152,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)유라코퍼레이션,경기도 성남시 분당구 판교로 308 (삼평동),127.1080785,37.4027712,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
서한산업(주),충북 진천군 덕산면 인석로 95-13,127.4902492,36.8763259,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
캄텍(주),충청북도 진천군 이월면 고동2길 15,127.4331203,36.9190691,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)두원공조,충청남도 아산시 음봉면 연암율금로 43,127.0331432,36.8681161,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)에스엘서봉,충청남도 천안시 서북구 성거읍 성거길250,127.2098111,36.8861653,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)세정,충청남도 아산시 둔포면 아산호로840번길 65-20,127.0006347,36.9089983,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)신창코넥타,충청남도 천안시 서북구 3공단4로 40 (백석동),127.115143,36.8354662,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)보림,충청남도 천안시 서북구 백석공단3길 34 (백석동),127.1119722,36.8273079,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)동희하이테크,광주광역시 광산구 평동로913번길 33 (월전동),126.7716725,35.1286259,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
일진복합소재(주),전라북도 완주군 봉동읍 완주산단5로 97-46,127.1289209,35.9460148,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)에이에스에이김제,광주광역시 서구 시청서편로 4번길 19-22,126.8479576,35.1602729,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)세움,전라북도 정읍시 정신로 22-19 (하북동) 852,126.8693882,35.5974451,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
경창산업(주),대구시 달서구 성서로 35길 6 (월암동),128.5065063,35.8342039,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)평화발레오,대구광역시 달서구 성서로 236(장동),128.5081524,35.8387146,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)세원테크,대구광역시 달서구 달서대로 554 (신당동),128.4961759,35.8580145,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)에이에스티,경상북도 칠곡군 왜관읍 2산업단지2길 182,128.4034646,35.9507701,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)에스엘라이팅,대구광역시 북구 검단공단로 32,128.6188917,35.9092691,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)일진베어링,경상북도 경주시 공단로 85 (황성동),129.222773,35.8740404,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)일진,경북 경주시 유림로 13번길 45,129.2159518,35.8749498,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)다스,경북 경주시 외동읍 외동농공단지길 14,129.3330769,35.6953441,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
발레오전장시스템스코리아(주),경상북도 경주시 공단로 69번길 52 (황성동),129.2230642,35.8778745,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)화신,경상북도 영천시 도남공단길 94-2 (봉동),128.9443486,35.9289762,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
엔브이에이치오토파트(주),경상북도 경주시 외동읍 아기봉길 72-14,129.3135617,35.7132942,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)베어링아트,경상북도 경주시 현곡면 안현로 310,129.2216692,35.889435,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)존슨콘트롤즈델코배터리,경북 구미시 옥계2공단로 13 (황상동),128.4162099,36.1124112,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
평화오일씰공업(주),대구광역시 달성군 논공중앙로 51길 42,128.4581653,35.7367172,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
산도테크(주),경상북도 고령군 다산면 다산산단1길 7,128.3950584,35.7884442,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
남양금속(주),대구시 달성군 논공읍 논공로 53길 20,128.4567165,35.7399964,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)카펙발레오,대구광역시 달서구 호산동로 113,128.4852333,35.8450823,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)에스에이치비,경상북도 경산시 진량읍 공단6로 77,128.8233332,35.8667046,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)유니크,경남 김해시 진영읍 서부로 179번길 90 (진영농공단지내),128.7746459,35.2882225,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)에스모,울산광역시 울주군 웅촌면 웅비공단길 91-1,129.1982644,35.4387948,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)동남,경남 창원시 마산회원구 자유무역6길 157(봉암동),128.6114559,35.2143075,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
덴소코리아(주),"경상남도 창원시 마산합포구 첨단산업로 3 (우산동, 덴소코리아일렉트로닉스(주))",128.5525231,35.1583903,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)제트에프삭스코리아,경남 창원시 성산구 성산패총로 173(외동),128.6815081,35.2091251,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
신성오토모티브(주),경남 창원시 성산구 완암로 9-26(웅남동),128.6595561,35.2051279,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)베바스토동희홀딩스,울산광역시 남구 용연로 64 (용연동),129.3575301,35.4859998,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)일우정밀,울산광역시 울주군 온산읍 화산1길 56,129.3336643,35.4235508,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)아이에이치씨,울산광역시 북구 효산2길 21-2,129.3734657,35.5711432,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)동희산업,울산광역시 남구 처용로 675 (황성동),129.3622521,35.464983,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)디티알,경상남도 양산시 산막공단북11길 103,129.0658462,35.3702764,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)동희정공,경상남도 양산시 소주공단1길 41(주남동),129.1568736,35.4194718,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
두원중공업(주),경상남도 사천시 축동면 구호리 650번지,128.0524499,35.0850413,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
엔브이에이치코리아(주),울산광역시 북구 효암로 354-5 (연암동),129.364489,35.5796559,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)디아이씨,울산시 울주군 두동면 봉계농공길 8 (주)디아이씨,129.2074465,35.7068251,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)코렌스,경상남도 양산시 어곡공단로 116,129.0203721,35.3817751,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
(주)센트랄모텍,경남 창녕군 영산면 서리상촌길 307-106,128.5202996,35.4576861,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
현대성우메탈(주),"서울특별시 강남구 봉은사로 609 (삼성동), 성우오토빌딩",127.0613492,37.514731,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
현대성우쏠라이트(주),"서울시 강남구 봉은사로 609 (삼성동, 성우오토빌딩)",127.0613492,37.514731,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
현대성우캐스팅(주),"서울특별시 강남구 봉은사로 609 (삼성동), 성우오토빌딩",127.0613492,37.514731,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
우리산업홀딩스(주),경기도 용인시 기흥구 지삼로 89 (지곡동),127.1306519,37.2494988,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
플라스틱옴니엄(주),경북 경주시 강동면 천강로 534-48 (왕신리),129.291722,35.9328972,중견기업,자동차용신품조향장치현가장치제조업,기계·설비·자동차,제조·화학
자일대우버스(주),경기도 부천시 오정로 215 (오정동),126.7834526,37.5284492,중견기업,자동차용엔진제조업,기계·설비·자동차,제조·화학
(주)오리엔스,경상북도 경주시 안강읍 안현로 1055-51,129.2286932,35.95206660000000,중견기업,자동차용엔진제조업,기계·설비·자동차,제조·화학
S&T전장(주),대구광역시 달서구 성서서로 43 (대천동),128.4992764,35.8286979,중견기업,자동차용전기장치제조업,기계·설비·자동차,제조·화학
(주)신정,경기도 화성시 팔탄면 시청로 997,126.8978439,37.1700413,중견기업,자동차차체용부품제조업,기계·설비·자동차,제조·화학
(주)에이치에프씨텍,경상북도 경주시 외동읍 냉천공단길 56-50,129.2887213,35.7010853,중견기업,자동차차체용부품제조업,기계·설비·자동차,제조·화학
(주)삼영핫스탬핑,대구광역시 달성군 구지면 달성2차로 146,128.4203885,35.6394205,중견기업,자동차차체용부품제조업,기계·설비·자동차,제조·화학
(주)화신정공,경상북도 영천시 도남공단3길 96 (도남동),128.941767,35.9310183,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
(주)프라코,경기도 화성시 현대기아로 679-24,126.8528849,37.2095815,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
서진산업(주),경기도 시흥시 공단1대로 296,126.7326969,37.3320958,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
(주)지엔에스,경기도 안산시 단원구 범지기로 19 (목내동),126.7782295,37.3111456,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
티.알.더블류스투어링(주),경기도 안산시 단원구 범지기로127(원시동),126.7903254,37.307815,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
애디언트오토모티브인테리어코리아(주),경기도 평택시 포승읍 평택항로 294,126.8376677,36.9846096,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
(주)신원,충청남도 아산시 신창면 서부남로 448,126.9082638,36.7899877,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
현대파텍스(주),충청남도 서산시 지곡면 무장길 29,126.4467245,36.8571873,대기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
(주)나전,광주광역시 광산구 평동산단로 239-20,126.7651532,35.1285896,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
평화정공(주),대구시 달서구 성서4차 첨단로 392 (대천동 1032번지),128.5071488,35.8177177,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
(주)세원물산,"경상북도 영천시 도남공단길 53 (도남동, (주)세원물산)(도남동)",128.9410498,35.93029630000000,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
에코플라스틱(주),경상북도 경주시 공단로69번길 30 (황성동),129.2231938,35.875575,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
(주)피에이치씨,대구광역시 달성군 유가면 테크노순환로1길 56,128.4498201,35.679547,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
아진산업(주),경북 경산시 진량읍 공단8로26길 40 (신제리),128.8364401,35.8682232,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
삼성발레오써멀시스템스(주),경상남도 창원시 성산구 정동로62번길 28 (성주동),128.6859259,35.1950293,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
(주)센트랄,경상남도 창원시 성산구 공단로 551,128.6794126,35.1995519,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
(주)성우하이텍,부산시 기장군 정관면 농공길 2-9번지,129.1930436,35.3228182,중견기업,자동차차체용신품부품제조업,기계·설비·자동차,제조·화학
엘에스오토모티브(주),경기도 안산시 단원구 산단로 31 (원시동),126.7841155,37.2985921,대기업,자동차트레일러제조업,기계·설비·자동차,제조·화학
(주)알란텀,"경기도 성남시 중원구 둔촌대로 400 (상대원동), 스타우드프라자 8층",127.1613166,37.4328878,대기업,자동차트레일러제조업,기계·설비·자동차,제조·화학
(주)심원개발,경기도 안양시 동안구 학의로 282 금강펜테리움아이티타워 B동 22층,126.9691415,37.4008747,중견기업,자동차트레일러제조업,기계·설비·자동차,제조·화학
우지막코리아(주),충청북도 음성군 삼성면 대성로 259,127.4984987,36.9889015,대기업,자동차트레일러제조업,기계·설비·자동차,제조·화학
현대트랜시스(주),"충청남도 서산시 성연면 신당1로 105 (갈현리, 현대다이모스(주))",126.4759898,36.8358471,대기업,자동차트레일러제조업,기계·설비·자동차,제조·화학
이래에이엠에스(주),대구광역시 달성군 논공읍 논공로 664,128.4524952,35.7356589,중견기업,자동차트레일러제조업,기계·설비·자동차,제조·화학
(주)신영,경상북도 영천시 본촌공단길 39 (본촌동),128.9509328,35.9194979,중견기업,자동차트레일러제조업,기계·설비·자동차,제조·화학
(주)신호,경상북도 경산시 자인면 자인공단로 88,128.8261997,35.8268792,중견기업,자동차트레일러제조업,기계·설비·자동차,제조·화학
(주)용산,울산광역시 북구 무룡로 42 (연암동),129.3828711,35.5777051,중견기업,자동차트레일러제조업,기계·설비·자동차,제조·화학
(주)대유에이피,전라북도 완주군 봉동읍 완주산단8로 66,127.1193692,35.95953800000000,중견기업,자동차트레일러제조업,기계·설비·자동차,제조·화학
(주)에스피네이처,충청남도 당진시 신평면 당진항만로 97,126.8260334,36.95906190000000,중견기업,자전거환자용차량제조업,기계·설비·자동차,제조·화학
에스지생활안전(주),경기도 평택시 신평로 28 (유천동),127.1107255,36.9719585,대기업,자전거환자용차량제조업,기계·설비·자동차,제조·화학
도시바삼성스토리지테크놀러지코리아(주),경기도 수원시 영통구 신원로 88 102동 14층,127.050582,37.2474547,중견기업,주변기기제조업,기계·설비·자동차,제조·화학
영종이피(주),"인천광역시 계양구 계산새로 25,4층(계산동)",126.7308319,37.538128,중견기업,증기냉온수공기조절공급업,기계·설비·자동차,제조·화학
지에스이더블유티이주식회사,대전광역시 유성구 유성대로1628번길 62 (전민동),127.3880542,36.4000694,중견기업,증기냉온수공기조절공급업,기계·설비·자동차,제조·화학
(주)세대에너텍,전북 군산시 자유무역로 193,126.5471658,35.9636078,중견기업,증류기열교환기가스발생기제조업,기계·설비·자동차,제조·화학
(주)위닉스,경기도 시흥시 공단1대로 295 시화공단 3나 607호,126.7336821,37.3337831,중견기업,증류기열교환기가스발생기제조업,기계·설비·자동차,제조·화학
(주)대주기계,대구 달서구 월암동 1028,128.515029,35.8337293,중견기업,증류기열교환기가스발생기제조업,기계·설비·자동차,제조·화학
(주)하나에프엠케이,경상북도 칠곡군 왜관읍 공단로4길 45-23,128.4227314,35.96619890000000,중견기업,증류기열교환기가스발생기제조업,기계·설비·자동차,제조·화학
(주)일성하이스코,울산시 울주군 온산읍 대정로 74,129.3365071,35.4217486,중견기업,증류기열교환기가스발생기제조업,기계·설비·자동차,제조·화학
(주)지에스엔텍,울산광역시 남구 용잠로 353,129.3723589,35.4962759,대기업,증류기열교환기가스발생기제조업,기계·설비·자동차,제조·화학
비에이치아이(주),경남 함안군 군북면 장백로 122,128.3353257,35.2879859,중견기업,증류기열교환기가스발생기제조업,기계·설비·자동차,제조·화학
(주)엘에치이,경남 김해시 한림면 한림로515번길 203-42,128.7855312,35.3229452,중견기업,증류기열교환기가스발생기제조업,기계·설비·자동차,제조·화학
